captura,precio,agencia,aseos,zona,superficie,habitaciones,gastos,extras
2024-09-06,80389,Plusvalia,2.0,"Cumbayá, Quito Giovanni Boccaccio",49 - 95,1 - 2,,"24 un. 1 a 2 hab. 63 a 140 m² tot. Único proyecto con impresionantes vistas 360 grados donde podrás escoger entre apartamentos con vista hacia el Ilaló, la cordillera oriental, el volcán Cotopaxi o la cordillera occidental. Todos con amplios porches o terrazas cubiertas de 20 m2 para tener tu sala/comedor exterior y para disfrutar de un ambiente rodeado de naturaleza. Vive junto al nuevo corazón de Cumbayá, Ciudad San Patricio, donde tendrás a tu disposición: colegios, oficinas, clínicas, restaurantes y actividades para toda la familia. 1 Estacionamientos"
2024-09-06,78302,Plusvalia,3.0,"Norte de Quito, Quito Julio Arellano y Malvas",95 - 163,1 - 3,200.0,"33 un. 1 a 3 hab. 49 a 95 m² tot. Venta directa del constructor!! Agenda cita con un Asesor Comercial. ""Visita nuestro Departamento Modelo"" características: • Espectacular Proyecto. • Amplios Ventanales, acogedor. • Diseño de vanguardia y único en su clase. • Entrega inmediata. Ubicación: Sector ""Monteserrin"" Cerca de Parques. Centros Comerciales. Entidades Financieras. Supermercados. Colegios y Universidades. Facilidad de acceso y movilización. descripción: • Cuenta con 33 unidades entre ellas suites, departamentos de 2 y 3 dormitorios. • Hermosos departamentos con acabados de primera. Servicios comunales: • Área bbq. • Ascensor de última tecnología. • Generador eléctrico de emergencia. • Áreas Verdes. • Salón Comunal. • Lobby Doble Altura Equipado. • Jacuzzi. • Terraza Chill out. • Espacio Gymboree. • Guardiania 24 horas. • Gimnasio equipado. • Parqueadero de visitas. . Zona Pet friendly. formas de pago: • Crédito biess. • Diferentes Entidades financieras. información Y ventas: Ver datos - Ver datos 1 Estacionamientos"
2024-09-06,186000,Plusvalia,3.0,"La Carolina, Quito Torre Ganté - Av. Portugal (La Carolina) - Centro Norte - Entrega Inmediata",157,2 - 3,220.0,"4 un. 2 a 3 hab. 95 a 163 m² tot. Ultimos departamentos de 2 Y 3 dormitorios - entregra inmediataedificio moderno de 8 pisos con departamentos de 1, 2 y 3 dormitorios desde 50m2 hasta 163m2 + 4 exclusivos penthouse en el octavo piso, diseñado para tu confort y tranquilidad. Cuidamos los detalles con acabados de alta calidad; su diseño arquitectónico busca una iluminación perfecta a través de amplios ventanales y balcones para que cada espacio sea funcional y deslumbrante. Ubicación única, estratégica Y de alta plusvalía • Megamaxi • Quicentro Shopping • Parque “La Carolina” • Parque “Metropolitano” • Cines • Hoteles• Restaurantes • Bancos • Farmacias • Vías y Medios de Alta Circulación amenities • Terraza Verde con Vista Panorámica 360° • Jacuzzi panorámico - HydroGante • Sauna y Turco • Rooftop bbq• Áreas de Fogata - Relax Pit y Reading Pit • Fitness Center totalmente equipado • Yoga Studio • Kid’s Club • Coworking Space • Salón de Uso Múltiple características • Arquitectura Vanguardista • Estructura Sismo-Resistente • Vista Panorámica de 360° de la ciudad de Quito • Elegante Hall de Ingreso a Doble Altura • 2 Ingresos y Salidas: Av. Portugal y Calle Julio Moreno • Control Magnético de Accesos • Guardianía 24 horas monitoreada con Sistema cctv • Parqueaderos Disponibles para todas las Suites y Departamentos • 10 Parqueaderos de Visitas • Bike Zone • 2 Ascensores de Última Generación • Presurización de Gradas • Sistema Contra Incendio • Generador de Emergencia 24/7• Sistema Centralizado de Calentamiento de Agua mediante Bombas de Calor • Eficiencia en Consumo de Agua • Sensores para Ahorro de Energía; Iluminación led • Instalación para Sistema de Domótica • Zona Wifi acabados • Paredes de Bloque Estucadas y Pintadas • Puerta Principal con Cerradura Eectrónica • Piso Laminado Importado • Muebles Modulares en melamínico para Dormitorios • Muebles Modulares Altos y Bajos en Melamínico para Cocina • Mesones Españoles de Silestone en Cocina y Baños • Porcelanato y/o Cerámica para Cocina y Baños • Grifería fv de Alta Gama • Sanitarios fv • Ventanas piso-techo en Aluminio y Vidrio • Cortinas de Vidrio Templado y Espejos en Baños 3 Estacionamientos"
2024-09-06,234900,Plusvalia,2.0,"González Suárez, Quito Gonzàlez Suàrez",100,3,94.0,"157 m² tot. 3 hab. 3 baños 2 estac. Espectacular Departamento de Venta con Balcón. 3 Dormitorios. 157 m2. Sector. González Suárez. Sala Comedor con Balcón, linda vista e iluminación natural. Baño Social. Amplia Cocina con Muebles Altos y Bajos. 1 Habitación Máster con Balcón, Wolking Clóset y Baño Completo. 2 Habitaciones con Balcón cada una, Clósets y Baño Completo Compartido. Sala de Estar o Ver tv con Balcón. Área de Máquinas. 2 Parqueaderos. 1 Bodega. El Edificio cuenta con: Servicio de Guardianía 24/7. Ascensores Mitsubishi. Jacuzzi Exterior con Terraza Lounge. Gimnasio Equipado. Turco. Área bbq. Sala Comunal. Salón Audiovisual con wi fi. Área de Juegos. Generador de Luz. Circuito Cerrado de Cámaras. Cerraduras antipánico. Precio $ 234. 900 1 Estacionamientos"
2024-09-06,110000,Plusvalia,2.0,"Iñaquito Alto, Quito Iñaquito Alto S/N",140,2,65.0,100 m² tot. 2 hab. 2 baños 2 estac. Ver datos/ Vendo moderno departamento en Iñaquito alto. Balcones internos. 100 metros de construcción. 2 dormitorios. 2 baños completos. 2 parqueaderos. 1 bodega. Piscina. Gimnasio. Área de bbq. Alicuota Usd138. 7 años. Guardiania 24 horas. Usd 110. 000 2 Estacionamientos
2024-09-06,195000,Plusvalia,3.0,"Centro Norte, Quito Suecia",109,3,1.0,140 m² tot. 3 hab. 3 baños 2 estac. Departamento de 140 metros. Zona social amplia con cocina estilo americano. Zona de maquinas. Baño social. 3 dormitorios cada uno con baño. Todo el departamento está en perfecto estado con piso de chanul y muy buenos acabados. El edificio cuenta con guardiania 24 horas. 195. 000 dólares no negociables. Alicuota 103 dólares. Terraza comunal con jardines y bbq. Planta eléctrica. 2 parqueaderos independientes. Bodega 1 Estacionamientos
2024-09-06,49300,Plusvalia,1.0,"Sur de Quito, Quito Ciudad Jardín",69,1,,"109 m² tot. 1 hab. 2 baños 1 estac. Departamento de 3 habitaciones en Ciudad Jardín Sur de Quito. ¿Sueñas con tener tu propio espacio y dejar de pagar renta en un vecindario privado en el sur de Quito? Características Principales: 3 Habitaciones: Espacio para toda la familia y tus necesidades. Suite Principal con Baño Privado: Tu propio oasis de confort y comodidad. Parqueadero Privado: Protege tu vehículo en tu propia propiedad. Bodega: Almacenamiento adicional para tus pertenencias. Ubicación Inigualable: Ciudad Jardín Sur de Quito. Ciudad Jardín Sur es conocida por su ambiente tranquilo, seguridad y comodidad. Acceso rápido a tiendas, restaurantes, parques y servicios. Excelentes escuelas y opciones de entretenimiento a pocos minutos de distancia, tiendas, panadería, farmacia, ferretería y muchas opciones más, el acceso es por la Avenida Simón Bol´ívar o por la Av. Maldonado. A 10 minutos de C. C. Quicentro Sur, Municipio, Plataforma Gubernamental. Libre de contaminación y ruido, colinda con el parque Metropolitano del Sur, la urbanización está rodeada de 170 hectáreas de áreas verdes. Detalles Adicionales: Amplia sala de estar con abundante luz natural. Cocina amplia estilo americano, con muebles altos y bajos. Precio de Oportunidad. 1 Estacionamientos"
2024-09-06,135000,Plusvalia,2.0,"La Orellana, Quito Invierte en Torres JW Marriott Exclusividad Para ti",105,1,135.0,"69 m² tot. 1 hab. 1 baño 1 estac. Suite completamente amoblada en Venta, con acabados de lujo, ubicado en lugar estratégico, cerca de lineas de buses, parques, gimnasio y restaurantes. Características: - 1 habitación -1 baño-1 parqueadero- 1 bodega - terraza- piscinaamenities jw marriott Diseñado para que todas las suites tengan experiencias de alta calidad, ofrecemos: • Servicio de room service• Moderno Gimnasio•Piscina temperada• Spa• Estéticas de alto nivel• Gastronomía en nuestros exquisitos restaurantes, Fogo de Chão, Raíces, Botanica by Bistro Latino, Cafetería y Pastelería de parte de nuestro Meet Gourmet y un exclusivo bar Restaurante The Exchange y Kaori • Business Centeramenities residencecon el fin de brindarles a todas nuestros residentes un servicio de confort y lujo ofrecemos: • Ascensor de servicio para alimentos y bebidas, lavandería en seco, en agua y limpieza. • Áreas de recreación, con una sala de cine, una sala de tv, área de juego de ping-pong y sala de ajedrez. • Bussines Center, perfecto para tus reuniones. • Salón de Reuniones• Terraza, con amplios espacios de recreación, restaurantes, área bbq y pérgolas. Precio $135. 000Contáctanos! Estamos felices de atenderte, somos Hauser Ecuador!! Pregúntanos por nuestros recorridos online o más opciones inmobiliarias para ti. 1 Estacionamientos"
2024-09-06,213855,Plusvalia,2.0,"Cumbayá, Quito Av. Miguel Ángel, La Primavera 1",94,2,98.0,"105 m² tot. 2 hab. 2 baños 2 estac. - Ubicación privilegiada, con cercanía a centros comerciales, restaurantes, parques, colegios, universidades y hospitales, que te brindarán mayor comodidad. - Área comunales: piscina, hidromasaje, terraza comunal en cada torre con área bbq, baño y jardín, salón comunal. El departamento consta de: 2 dormitorios. 2 baños completos. Lavandería. Sala-comedor. Cocina. Balcón. Jardín. 2 parqueaderos. 1 bodega. áreas: Área Total: 105, 95 m2. Área útil: 100, 76 m2. Balcón: 5, 19 m2 1 Estacionamientos"
2024-09-06,148000,Plusvalia,2.0,"Cumbayá, Quito CUMBAYA - LA PRIMAVERA 2",130,2,105.0,"94 m² tot. 2 hab. 2 baños 2 estac. ¡en cumbaya! Disfruta del confort y calidez que te ofrece este maravilloso apartamento moderno situadoenCumbayá. Ambientes pensados en tu comodidad. Ideal para quienes buscan vivir en un lugar tranquilo con magnificoclima. Ubicación. Privilegiada ubicación, a 7 minutos de la Universidad San Francisco y Paseo San Francisco, 5 minutos del Scala Shopping y del Hospital de los Valles, 2 minutos de la Ruta Viva, apocos pasos de parques con canchas deportivas y áreas verdes. Sobre la propiedad. | La Primavera 2| Edificio Independiente|Entorno tranquilo y seguro| Por estrenar|94 m2 de construcción|Segundo Piso |Iluminación natural| Excelente distribución| Balcón | Dos Habitaciones| Sala - Comedor en un mismo ambiente| Cocina estilo americano con mesones de granito| Cuarto de máquinascon piedra de lavar|Bodega|2 Parqueaderos| servicios. Lobby | Ascensor| valor $ 148. 000. planifica tu visita. cbr. wendy lopez. 0. 9. 8. 0. 8. 6. 9. 0. 9. 1. juan carlos rueda. 0. 9. 5. 8. 6. 9. 4. 8. 0. 7 1 Estacionamientos"
2024-09-06,194039,Plusvalia,2.0,"Centro Norte, Quito CALLE EL BATAN N34-41 Y ELOY ALFARO",90,3,60.0,"130 m² tot. 3 hab. 2 baños 1 estac. Bienvenido a Edificio Estrella X, tu hogar en el corazón del Centro Norte de la ciudad de Quito. Nuestro edificio se encuentra estratégicamente ubicado en el centro financiero, rodeado de comodidades que hacen que la vida urbana sea aún más placentera. Imagina vivir a solo unos pasos de paradas de transporte público, centros comerciales como el Megamaxi, bancos, hospitales y el icónico Parque La Carolina. En Edificio Estrella X, la conveniencia es parte de tu estilo de vida diario. Además de su privilegiada ubicación, nuestro edificio ofrece un oasis de tranquilidad y comodidad con guardianía privada permanente, dos ascensores para tu conveniencia y tres subsuelos de estacionamiento para garantizar que siempre tengas un lugar seguro para tu vehículo. Nuestros residentes también disfrutan de una amplia gama de amenidades exclusivas, como áreas de jogging para mantenerse activos, zonas húmedas con sauna, turco e hidromasaje para relajarse después de un largo día, gimnasios completamente equipados para mantenerse en forma, un salón comunal para eventos sociales, una cancha de soccer para divertirse con amigos, fire pit para noches acogedoras y zona bbq para celebrar ocasiones especiales. Pero lo mejor de todo es la vista panorámica de 360 grados de la ciudad de Quito que puedes disfrutar desde nuestras terrazas. Ya sea que estés disfrutando del amanecer con una taza de café o contemplando las luces de la ciudad por la noche, cada momento será inolvidable. Nuestros departamentos son espaciosos y confortables, con hasta 111 m² de área, balcones para disfrutar del aire fresco y una distribución inteligente que aprovecha al máximo cada metro cuadrado. No pierdas la oportunidad de vivir en Edificio Estrella X, donde la comodidad, la seguridad y el estilo de vida urbano se fusionan para ofrecerte la experiencia de vida que te mereces. ¡Contáctame hoy para conocer más detalles y programar una visita! 1 Estacionamientos"
2024-09-06,220000,Plusvalia,3.0,"La Carolina, Quito Shyris y suecia",265,2,85.0,"90 m² tot. 2 hab. 3 baños 1 estac. Espectacular Departamento de Estreno en Edificio Exclusivo en Quito - iqon Uribe Schwarzkopf. Domótica ï | Edificio Petfriendly | Política 100% no AirBnb (Tranquilidad y Seguridad Garantizada) ï Servicios del Edificio: ï Lobby. Guardianía 24 horas. Circuito cerrado de cámaras. ð Elevadores. Piscina con vista en la terraza. Gimnasio Full equipado. Sauna. Turco. Hidromasaje. ï Terraza. bbq. Cuarto de música. Bowling. Cuarto de Póker. Generador eléctrico de emergencia. Sala de juegos. Kids room. Co-working. ï Parqueadero de visitas. Control de accesos en todas las áreas. Detección y extinción de incendios automático. Departamento: 90m. 2 Dormitorios (Piso 16, espectacular vista) 2 Balcones. 2 Baños completos. 1 Baño social. Sala, Comedor, Cocina. Parqueadero incluido. Renta: usd 1800 (Incluye alícuota de $200 y agua caliente/fría) 2 Estacionamientos"
2024-09-06,155000,Plusvalia,2.0,"La Coruña, Quito Av. Coruña y Ernesto Noboa",88,3,116.0,"265 m² tot. 3 hab. 3 baños 3 estac. Departamento en venta, en uno de los mejores lugares de la capital, el sector de la Gonzales Suarez y Coruña. El departamento es bastante amplio, cuenta con 213 m2 de superficie. cubierta, balcón, 3 parqueaderos y bodega. Ingresando por el departamento te encuentras con un recibidor el mismo. que nos dirige al área social, sala grande y comedor espacioso, en ambientes. separados y con excelente entrada de luz. Ingresando a la derecha se encuentra la cocina, es amplia y con espacio. para desayunador cuenta con despensa y áea de máquinas, además de. cuarto y baño completo de servicio. También cuenta con baño social en ésta primera área del departamento. Ingresando por el área de descanso tenemos una sala de estar o estudio y. a continuación tenemos los dormitorios. Un dormitorio master de buen tamaño, con balcón, baño privado con tina. de baño y closets de pared a pared. Dos dormitorios más de tamaño normal, con closets y buena entrada. de luz natural que comparten un baño completo con ducha que se. encuentra entre los dos. El departamento es bastante amplio por lo que su precio, es bastante. atractivo puesto que el mismo tiene bastante potencial y excelente. ubicación. El edificio cuenta con ascensor, puertas de ingreso eléctricas, conserje y generador eléctrico para todas las áreas comunales. 2 Estacionamientos"
2024-09-06,135000,Plusvalia,,"Bosmediano, Quito Bossano",128,2,,"88 m² tot. 2 hab. 2 baños 1 estac. Informes: Isabel Rowland cbr Reg acbrt No 900. Bonito departamento en zona Bosmediano, en perfecto estado. 88 m: sala-comedor, área tipo estudio. Piso 12, preciosa vista al Pichincha. Cocina semiabierta, lavandería. 2 dormitorios, master con baño completo. Baño adicional para el otro dormitorio y como baño social. Excelentes acabados, Piso de bambú, detalles de diseño en techos e iluminación. 1 Parqueadero. En área comunal: Terraza con zona de bbq, Gimnasio equipado, vista a la ciudad. Seguridad 24 h "
2024-09-06,125000,Plusvalia,,"Centro Norte, Quito Villalengua-Granda centeno",130,2,,"128 m² tot. 2 hab. 2 baños 2 estac. Inmobiliaria Inmoplus te ofrece en venta un Departamento con excelente ubicación, de 101m2 de construcción de 2 dormitorios ubicado en un 4to piso, y su inversión de usd$ 125. 000. Ubicación del Departamento. Este amplio Departamento Centro norte de Quito-Granda Centeno, está ubicado en una zona céntrica a pocos de la Carolina, cerca de gimnasios, cafeterías, restaurantes, clínicas, colegios, entidades bancarias, medios de transporte, centros comerciales, fácil acceso a las principales avenidas de la encuentra en una zona céntrica. Características del Departamento Centro norte de Quito -Granda Centeno. Este departamento cuenta con: -101 metros de construcción. -2dormitorios. -2 y medio baños. -Amplia y luminosa Sala y comedor. -Cocina abierta. -2 parqueos. -1 bodega. -Calentamiento eléctrico. Esta propiedad puede ser tuya por tan solo $ 125. 000. Amenities. Este edificio tiene los siguientes amenities: -Sala comunal. -Terraza con área de bbq. –Amplios espacios interiores incluye balcones. -Vigilancia permanente. -Acceso a parqueaderos con control remoto. Llena el formulario y será un gusto atenderte "
2024-09-06,129000,Plusvalia,,"Monteserrín, Quito MONTESERRIN",97,3,,"130 m² tot. 3 hab. 3 baños 1 estac. Buen departamento de 3 dormitorios con ascensor Y terraza, sector monteserrín! 130 m2 construcción + 40m2 de terraza. Primer piso alto. sala. comedor. baño social. cocina cerrada. área de máquinas. 3 dormitorios amplios cada uno con su baño. 1 bodega. 1 parqueadero. Área comunal del edificio. Área con piedra de lavar y colgadero. Edificio de 5 pisos con ascensor. A 2 minutos del Ecopark, udla, farmacias, tiendas, supermercados, línea de bus, etc. Precio renta $650. Precio venta $129. 000 "
2024-09-06,75000,Plusvalia,,"La Kennedy, Quito Los pinos y Galo Plaza Lasso",83,3,,"97 m² tot. 3 hab. 1 baño 1 estac. En venta hermoso departamento en edificio Los Pinos, año 2000 (24 años). 97mtr. Remodelado en el 2021. Sala comedor, cocina abierta, a gas, Cocina piso porcelanato, sala comedor y dormitorios flotante, Paredes blancas, Área de máquinas con puerta (1 puesto) con cerámica a media pared. Máster con baño privado revestimiento cerámica, cortina plástica en ducha, closet de pared a pared, 2 dormitorios con closets cada uno, comparten baño (ventilación natural los 2). Precio $ 75. 000. A las ordenes. Multigestion: María del Pilar Corella. Ver datos. Adrian Rueda. Ver datos "
2024-09-06,95000,Plusvalia,,"La Carolina, Quito Whymper y Diego de Almagro",104,2,,"83 m² tot. 2 hab. 2 baños 1 estac. Venta hermoso departamento de 2 dormitorios sector Whymper. Sala y comedor en un solo ambiente. Cocina estilo americana, con plancha a gas y horno. Extractor de olor y espacio para lavadora y secadora en torre. Amplio dormitorio master con baño privado. Dormitorio adicional, que puede funcionar como estudio. Cuenta con baño completo que comparte con el área social. 1 amplio parqueadero. Ubicación estratégica, a una cuadra de la Av. 6 de Diciembre, frente a la Iglesia de la Paz, cerca de la Av. González Suárez. Cerca de centros comerciales, centro financiero de Quito, acceso al Túnel Guayasamín. *No cuenta con bodega "
2024-09-06,112000,Plusvalia,,"La Coruña, Quito Vendo Deartamento 3 Habitaciones Sector La Coruña , Whymper",115,3,,104 m² tot. 3 hab. 2 baños 1 estac. Acogedory lumiinoso departamento de 90 metros utiles muy bien distribuidos mas un parqueo y bodegaSala comedor unida con piso de porcelanato y comoda cocina americana. Dos luminosas habitaciones comparten un baño Master amplio con baño incorporadoEl departamento se entrega con lamparas y cortinas. 
2024-09-06,89000,Plusvalia,,"Ponceano, Quito Moises Luna Andrade",156,2,,"115 m² tot. 2 hab. 2 baños 1 estac. Ubicado a pocos metros del Supermaxi, plazas comerciales, colegios, en el Edificio Kiron, dentro de una cuchara con control de acceso automática, guardianía presencial 24/7, se encuentra este hermoso departamento. 75 m2 habitables. 40 m2 de terraza propia con pérgola y cerco de vidrio templado. 2 dormitorios. 2 baños y medio. sala comedor. estación de café cocina americana. area de máquinas. acabados de lujo. cerradura inteligente. primer piso alto. 1 parqueadero. 1 bodega. Alicuota $105 (incluye agua y gas) "
2024-09-06,98000,Plusvalia,,"Norte de Quito, Quito Eloy Alfaro - Sector Embajada Americana",148,3,,"156 m² tot. 3 hab. 2 baños 1 estac. ¡Departamento Dúplex de Venta en Sector Solca! Excelente Ubicación: A solo metros del Mega Kywi de la Eloy Alfaro, con guardianía y control de acceso para tu seguridad. Excelente conectividad con vías principales y transporte público. Cerca de Colegios: Letort, Martín Cereré, Seck, entre otros. Características del Edificio: * Área verde comunal * Bodegas en la terraza Área Útil: 124 m²Área Total: 156 m²mbientes amplios, con iluminación natural y excelente distribución distribución: Primera Planta: * Sala-comedor con salida al patio * Cocina abierta * Estudio * Baño social Segunda Planta: * 2 dormitorios que comparten 1 baño * Dormitorio máster con baño privado * Estudio / Sala de estar ¡No pierdas la oportunidad de vivir en un lugar con todas estas comodidades y más! ¡Contáctanos ahora y agenda una visita! #VentaDuplex #SectorSolca #ViviendaQuito #DepartamentoEnVenta #NuevoHogar #VidaConfortable #InmobiliariaQuito #DuplexDeSueños #OportunidadUnica #HogarPerfecto ¡Tu nuevo hogar te espera! "
2024-09-06,148500,Plusvalia,,"Monteserrín, Quito Monteserrín",160,3,,"148 m² tot. 3 hab. 3 baños 2 estac. Venta lindo departamento por estrenar 3 dormitorios ubicado en Monteserrín. Precio de venta: $148. 500, 00Área cubierta: 115m2Adicionalmente 2 parqueaderos y bodegaEl departamento se encuentra ubicado en el 3er piso y consta de sala comedor, cocina américana, dormitorio principal con baño privado, dos dormitorios adicionales con baño para cada uno, área de máquinas. Cuenta con excelentes acabados, mesones de granito, porcelanato en pisos, instalación para alarma, El edificio cuenta con amplia terraza con bbq, sala comunal, área de juegos infantiles, ascensor, parqueaderos de visitas, certificación edge Ecobuilding, área de recepción, seguridad y se encuentra estratégicamente ubicado cerca a principales avenidas y vías de acceso. #Monteserrín, #EloyAlfaro #SimónBolivar #Nayón #Ecopark #Udlapark #udla #UniversidaddelasAméricas #AcademiaCotopaxi #AcademiaUsa #Bienesraíces #Departamentodeventa #Departamentotresdormitorios #Inmomemories. "
2024-09-06,145000,Plusvalia,,"Norte de Quito, Quito Monteserrin",,3,,"160 m² tot. 3 hab. 2 baños 2 estac. Departamento de venta sector Colegio Letort. Características: 120m2 área construcción. 40m2 de patio. Tres dormitorios. Dos baños completos. Cocina con plancha, horno y extractor. Área de máquinas. Dos parqueaderos. Bodega. Conjunto cuenta con seguridad 24/7, piscina, área de juegos infantiles, salón comunal, área de bbq. Inmobusiness te invita a conocer departamento con terraza privada, dentro de conjunto con áreas comunales. Este departamento es ideal para familias, por todas las facilidades y seguridad que ofrece. María Augusta Mora Coloma} asesor inmobiliario "
2024-09-06,117000,Plusvalia,4.0,"Centro Norte, Quito Tnte. Gonzalo Galo y Gonzalo Benitez",61 - 100,2 - 3,1.0,11 un. 2 a 3 hab. 61 a 100 m² tot. Desde 85 m2 hasta 99 m2 de construcción. Hall de entrada. Sala / Comedor. Baño de visitas. Cocina estilo americana. Área de lavandería. Dormitorio master con baño completo. Dormitorio auxiliar con baño completo. Baño completo para visitas. 1 Estacionamiento. 1 Bodega. Guardianía 24/7. - Terrazas. - Área bbq. - Salón comunal. - Sala de juegos. - Salones lounge. - Gimnasio. - Área de niños. Por el día del padre la compra que se realice en el mes de junio el departamento se entregará con: -Horno. -Plancha a inducción. -Campana. -Cortinas. ¡Te esperamos! 2 Estacionamientos
2024-09-06,190410,Plusvalia,2.0,"Cumbayá, Quito QHGM+722, Quito 170184",165 - 393,2 - 3,,"25 un. 2 a 3 hab. 165 a 393 m² tot. Para ti que te gusta la conexión con la naturaleza y quieres la mejor vista de cumbayá. Akana, urbanización de casas realmente independientes con jardines privados y 2 o 3 parqueaderos individuales. En akana puedes personalizar tu hogar. - Casas de 3 y 4 dormitorios. - Departamentos de 2 y 3 dormitorios. Áreas recreativas: -Piscina. -Gimnasio. - Senderos. - Zona bbq. - Área para mascotas. - Firepit. ¡pregunta por nuestro financiamiento! Siempre pensando en tu bienestar, akana te ofrece un espacio seguro y tranquilo. Metroeje Constructora. 2 Estacionamientos"
2024-09-06,66000,Plusvalia,3.0,"Mitad del Mundo, Quito Pomasqui",69,3,190.0,"130 un. 3 hab. 69 m² tot. ¿Listo para hacer realidad tu sueño de tener vivienda propia? No lo pienses más, reserva tu nueva casa o departamento en Portón de Málaga ii con solo $500. Reserva tudepartamento Y aprovecha nuestros bonos. Excelente ubicación al norte de Quito, Pomasqui, cerca de importantes vías principales como la Av. Manuel Córdova Galarza y la Av. Simón Bolívar. Cerca de supermercados (Supermaxi), escuelas y colegios, a 500 m de Cemexpo. Cómodas casas de 84m2 - Entrega inmediata. • 3 plantas más un patio y estacionamientos. • 3 habitaciones. • Sala. • Comedor. • Cocina cerrada. • 2 baños completos. • 1 baño social. • 1 estacionamiento. Cómodos departamentos de 69m2 - Entrega inmediata. • 3 habitaciones. • Sala. • Comedor. • Cocina cerrada. • 2 baños completos. • 1 estacionamiento. exclusivas áreas comunales. • Piscina. • Áreas verdes. • Mini golfito. • Área de bbq. • Cancha de césped sintético - uso múltiple. • Salón comunal. • Control de accesos vehicular y peatonal. • Piscina. • Área de fogata. financiamiento flexible. • 5% de Reserva. • 95% con crédito hipotecario vip. Aprovecha nuestras promociones 2 Estacionamientos"
2024-09-06,101661,Plusvalia,2.0,"Cumbayá, Quito Cumbaya",47 - 201,1 - 3,,"14 un. 1 a 3 hab. 47 a 201 m² tot. ¡Nuevo proyecto en el corazón de Cumbayá! Suites y dptos de 2 y 3 dormEntrega Enero 2027SuitesDesde 47, 45 m2 con 4, 47 m2 de área exterior$ 101. 661Departamentos de 2 dormitoriosDesde 114, 08 m2 con 17, 06 m2 de terraza exterior$ 219. 235Departamentos de 3 dormDesde 187, 8 m2 con 32, 5 m2 de terraza exterior$ 341. 276Excelente ubicación en CumbayáÁrea bbqgimnasioJacuzziÁreas Verdes y Fire PitSala tvárea de yogaKids zone¡Calidad de vida en Cumbayá, cerca de lo que más te importa! 2 Estacionamientos"
2024-09-06,71973,Plusvalia,3.0,"El Bosque , Quito José Paredes y Otero sector Entre el Bosque y  el pinar",51 - 104,1 - 3,40.0,"42 un. 1 a 3 hab. 51 a 104 m² tot. El ""Bosque Apartaments"" es un edificio de 42 exclusivas unidades de vivienda, compuesta de: mini suits, suits, departamentos de 2 y 3 dormitorios y departamentos con patio, de estilo moderno y vanguardista, diseñadas para satisfacer las necesidades que la vida moderna exige. Descubra la oportunidad de integrarse a un proyecto residencial aún en planos, situado en la zona residencial de la Brasil, reconocida por su seguridad y excelente conectividad. -Comprar en planos no solo asegura que su hogar sea exactamente como lo imagina, sino que también representa una inversión inteligente. - Al adquirir una propiedad antes de su finalización, se beneficia de precios competitivos y la posibilidad de un aumento en el valor del inmueble a lo largo del tiempo. -Aquí, cada espacio, desde Mini Suites hasta departamentos de 3 dormitorios, está diseñado para ofrecer el máximo confort y funcionalidad. Ubicación. La proximidad a servicios esenciales, como un importante centro comercial y accesos a vías de transporte principales, garantiza una vida diaria cómoda y sin complicaciones. Su familia disfrutará de la facilidad de tener todo al alcance, en un entorno que soporta tanto el crecimiento profesional como el personal. Amenitiies. El Proyecto cuenta con amenidades pensadas para enriquecer su estilo de vida, incluyendo: -Jardines tranquilos para el disfrute de los pequeños. -una terraza ideal para eventos sociales con vistas inspiradoras. -área de bbq perfecta para disfrutar momentos memorables con seres queridos. -gimnasio equipado facilita mantener un estilo de vida activo y saludable. -área húmeda para su relajamiento personal. -área de yoga. -Pet Friendly. Beneficios compra en planos. -Selección de los mejores departamentos. -Facilidades de pago flexibles y a largo plazo. -Reserva con mínima inversión. -Descuentos especiales por pronto pago. -Alta plusvalía. -Asesoramiento financiero personalizado. ¡¡Quieres aprovechar los extraordinarios beneficios de la compra en planos. ¡,!! Llena tus datos ahora en el formulario anexo y estaremos prestos a atenderte. 1 Estacionamientos"
2024-09-06,57200,Plusvalia,2.0,"Quitumbe, Quito Quitumbe Ñan",63 - 88,2 - 3,99.0,"160 un. 2 a 3 hab. 63 a 88 m² tot. Andaluza es un conjunto privado de casas y departamentos en Quitumbe, la mejor zona del sur de Quito. Diseñado para promover un estilo de vida tranquilo y seguro, permitiendo fácil acceso a servicios y comodidades cercanas. Ubicado a pocos minutos de los principales centros comerciales (Quicentro Sur), entidades gubernamentales (Plataforma. Gubernamental Sur), Supermercados (Santa María, Mini, Tuti, Supermaxi), parques (Las Cuadras), estaciones de transporte. (Metro, trole, Terminal Terrestre de Quitumbe), bancos, colegios y universidades. Está diseñado para superar tus expectativas, cuenta con una garita de seguridad y extraordinarias áreas comunales, pensadas en el confort y la felicidad familiar: • Cancha de fútbol. • Cancha de uso múltiple. • Área de juegos infantiles. • Club House. • Área de bbq. • Gimnasio equipado. • Caminerías. • Estacionamientos de visitas. Reserva con tu casa o departamento con $500. 1 Estacionamientos"
