captura,precio,agencia,aseos,zona,superficie,habitaciones,gastos,extras
2024-09-10,134000,Emma Barragán,3.0,Distrito Metropolitano de Quito,136.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento 3 Dormitorios Sector Bosmediano, Cerca Al Parque De La Carolina"
2024-09-10,220000,Emma Barragán,5.0,Distrito Metropolitano de Quito,327.0,4,,"Estacionamiento, Cocina equipada, Cuarto de servicio, Parcialmente amoblado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Amplio Departamento De 3 Dormitorios Sector El Bosque"
2024-09-10,245000,Emma Barragán,5.0,Distrito Metropolitano de Quito,300.0,4,,"Estacionamiento, Cocina equipada, Cocina integral, Vista panorámica, Cuarto de servicio, Parcialmente amoblado, Seguridad, Conserje Venta Departamento 4 Dormitorios , Sector La Carolina"
2024-09-10,94000,Emma Barragán,3.0,Distrito Metropolitano de Quito,116.0,2,,"Estacionamiento, Cocina equipada, Cocina integral, Patio, Cuarto de servicio, Armario empotrado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Departamento 2 Dormitorios, Urb. El Condado"
2024-09-10,110000,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,79.0,1,,Edificio Pontebello - Sector De La González Suárez - Plusvalía Mas Alta De Quito
2024-09-10,300551,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,157.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Pontebello - $1850 Por M2 - Centro Norte De Quito - Plusvalía Mas Alta De La Ciudad"
2024-09-10,428502,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,249.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 401"
2024-09-10,627486,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,464.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 501"
2024-09-10,140056,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,88.0,1,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Precios De Lanzamiento De Proyecto - Inversión Garantizada"
2024-09-10,318994,SU CASA SOBRE LA ROCA,4.0,Distrito Metropolitano de Quito,139.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 203 Encantador Departamento 3 Dormitorios 139,84 M Más Balcón 8,84 M En El Batán: A Estrenar"
2024-09-10,220000,SU CASA SOBRE LA ROCA,4.0,Distrito Metropolitano de Quito,290.0,3,,Estacionamiento Vendo Departamento 3 Dormitorios 156 M Con Vista Y Terraza En El Bosque
2024-09-10,194039,SU CASA SOBRE LA ROCA,3.0,Distrito Metropolitano de Quito,104.0,3,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Armario empotrado, Gas natural, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 803 Excelente Ubicación. Eloy Alfaro Y El Batán. La Carolina. Departamento 3 Dormitorios 104,02 M Con Balcón 1,92 M. A Estrenar."
2024-09-11,211980,SU CASA SOBRE LA ROCA,3.0,Distrito Metropolitano de Quito,112.0,3,,"901 Quicentro Shopping: La Mejor Ubicación! Departamento 3 Dormitorios 112 M Con Balcón 3,50 M A Estrenar"
2024-09-11,93945,Sonia Herrera,2.0,Distrito Metropolitano de Quito,104.0,3,,"Estacionamiento, Internet, Balcón, Cocina integral, Jacuzzi, Vista panorámica, Armario empotrado, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta De Departamento En Nuevo Conjunto Residencial, En La Magdalena"
2024-09-11,98000,FREDDY CABRERA - BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,95.0,3,,"Estacionamiento, Patio, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Quito (av. De Los Granados) Frente A La Udla"
2024-09-11,220920,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,105.0,2,,"Estacionamiento, Internet, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Gimnasio, Ascensor, Conserje, Garita de guardianía Hermoso Departamento Dos Dormitorios En Venta- Bellavista"
2024-09-11,135000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,100.0,3,,"Estacionamiento, Cocina equipada, Jacuzzi, Vista panorámica, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Acogedor Departamento 3 Dormitorios - Bellavista Baja"
2024-09-11,280000,GS CONSTRUCCIONES Y BIENES RAÍCES,5.0,Distrito Metropolitano de Quito,341.0,3,,"Estacionamiento, Cocina equipada, Cocina integral, Armario empotrado, Gas natural, Chimenea, Agua, Electricidad, Completamente amoblado, Terraza, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Moderno Ph 3 Dormitorios Con Terraza Cubierta - Bellavista Baja"
2024-09-11,150000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,98.0,2,,"Estacionamiento, Cocina equipada, Cocina integral, Cuarto de servicio, Armario empotrado, Gas natural, Agua, Electricidad, Terraza, Gimnasio, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Venta - Sector Bellavista"
2024-09-11,124000,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,144.0,3,,"Estacionamiento, Cocina integral, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De Venta Sector Ponceano"
2024-09-11,270000,Inmoejecutivos,3.0,Distrito Metropolitano de Quito,164.0,2,,"Estacionamiento, Armario empotrado, Agua, Electricidad, Sin amoblar, Ascensor, Conserje Vendo Departamento Con Espectacular Vista. Gonzáles Suárez. Quito"
2024-09-11,156000,Emma Barragán,3.0,Distrito Metropolitano de Quito,110.0,2,,"Estacionamiento, Internet, Balcón, Cocina integral, Jacuzzi, Vista panorámica, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento 2 Dormitorios, Cumbayá"
2024-09-11,90000,Emma Barragán,2.0,Distrito Metropolitano de Quito,70.0,2,,"Estacionamiento, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Piscina, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento 2 Dormitorios Sector Bosmediano Y González Suáres"
2024-09-11,220000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,155.0,3,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Gas natural, Electricidad, Sin amoblar, Terraza, Gimnasio, Ascensor, Sauna, Conserje, Garita de guardianía Espectacular Departamento De Venta En Cumbayá"
2024-09-11,683000,Proyectos con Futuro,5.0,Distrito Metropolitano de Quito,527.0,4,,"Estacionamiento, Internet, Balcón, Cocina integral, Vista panorámica, Patio, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De Venta Por Estrenar Cumbaya Con Vista, Patio Y Jardin Dentro De Urbanizacion Privada"
2024-09-11,118000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,120.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad, Cancha de tenis Vendo Departamento Remodelado Av Gaspar De Villarroel Y Eloy Alfaro."
2024-09-11,229000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,186.0,2,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Vista panorámica, Patio, Alarma, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Área para niños, Ascensor, Conserje, Parrilla, Garita de guardianía En Cumbayá De Venta Departamento Con Jardín."
2024-09-11,134000,Emma Barragán,3.0,Distrito Metropolitano de Quito,136.0,3,,"Estacionamiento, Internet, Cocina integral, Jacuzzi, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento 3 Dormitorios Sector Bosmediano, Cerca Al Parque De La Carolina"
2024-09-11,220000,Emma Barragán,5.0,Distrito Metropolitano de Quito,327.0,4,,"Estacionamiento, Cocina equipada, Cuarto de servicio, Parcialmente amoblado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Amplio Departamento De 3 Dormitorios Sector El Bosque"
2024-09-11,245000,Emma Barragán,5.0,Distrito Metropolitano de Quito,300.0,4,,"Estacionamiento, Cocina equipada, Cocina integral, Vista panorámica, Cuarto de servicio, Parcialmente amoblado, Seguridad, Conserje Venta Departamento 4 Dormitorios , Sector La Carolina"
2024-09-11,94000,Emma Barragán,3.0,Distrito Metropolitano de Quito,116.0,2,,"Estacionamiento, Cocina equipada, Cocina integral, Patio, Cuarto de servicio, Armario empotrado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Departamento 2 Dormitorios, Urb. El Condado"
2024-09-11,149600,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,86.0,2,,Edificio Pontebello - Sector De La González Suárez - Inversión Con Alto Retorno
2024-09-11,106515,Intramuros Constructora,1.0,Distrito Metropolitano de Quito,55.0,1,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 309"
2024-09-11,305652,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,159.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 302"
2024-09-11,97489,SU CASA SOBRE LA ROCA,2.0,Distrito Metropolitano de Quito,63.0,1,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 505 Bellavista Ubicación, Estilo Y Confort. Suite 43,49 Metros Más Balcón 3,24 Metros . A Estrenar"
2024-09-11,189516,SU CASA SOBRE LA ROCA,3.0,Distrito Metropolitano de Quito,137.0,2,,"Estacionamiento, Internet, Balcón, Cocina integral, Jacuzzi, Vista panorámica, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 4 Cumbayá Te Espera. La Primavera. De Venta Departamento 100 Metros 2 Dormitorios Con Terraza 18,30 M"
2024-09-11,68000,SU CASA SOBRE LA ROCA,1.0,Distrito Metropolitano de Quito,64.0,2,,"Estacionamiento, Internet, Balcón, Cocina integral, Vista panorámica, Armario empotrado, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamentos Coral La Villa Flora 2 Dormitorios 64,81 M Más Balcón 3,06 M Crédito Vip"
2024-09-11,168255,SU CASA SOBRE LA ROCA,2.0,Distrito Metropolitano de Quito,95.0,2,,"604 Comodidad, Cercanía Y Tranquilidad. Departamento 2 Dormitorios En Avenida De Los Shyris 94,70 M."
2024-09-11,92087,SU CASA SOBRE LA ROCA,2.0,Distrito Metropolitano de Quito,104.0,3,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Armario empotrado, Chimenea, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 304 La Magdalena. Departamento 3 Dormitorios 90,9 M Crédito Vip"
2024-09-11,195000,Sandra Rodríguez,3.0,Distrito Metropolitano de Quito,248.0,3,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Vista panorámica, Patio, Alarma, Armario empotrado, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Oportunidad De Venta Lindo Y Amplio Departamento En El Bosque"
2024-09-11,200000,SU CASA SOBRE LA ROCA,3.0,Distrito Metropolitano de Quito,214.0,3,,"Estacionamiento, Agua, Seguridad, Área para niños, Ascensor, Garita de guardianía, Acceso para personas con discapacidad, Cancha de tenis 801 La Coruña Departamento 3 Dormitorios 103 M A Estrenar Piso 8"
2024-09-11,288050,SU CASA SOBRE LA ROCA,,Distrito Metropolitano de Quito,,3,,"Estacionamiento, Internet, Calefacción, Cocina integral, Vista panorámica, Patio, Armario empotrado, Chimenea, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad 3 Cumbayá Te Espera. La Primavera. De Venta Departamento 158,70 Metros 3 Dormitorios Con Terraza 19,20 M"
2024-09-11,169279,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,94.0,2,,Edificio Nuovo - Departamento 408
2024-09-11,202578,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,147.0,2,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 206"
2024-09-11,98000,FREDDY CABRERA - BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,95.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Quito (av. De Los Granados) Frente A La Udla"
2024-09-11,220920,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,105.0,2,,"Estacionamiento, Internet, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Gimnasio, Ascensor, Conserje, Garita de guardianía Hermoso Departamento Dos Dormitorios En Venta- Bellavista"
2024-09-11,135000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,100.0,3,,"Estacionamiento, Cocina equipada, Jacuzzi, Vista panorámica, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Acogedor Departamento 3 Dormitorios - Bellavista Baja"
2024-09-11,280000,GS CONSTRUCCIONES Y BIENES RAÍCES,5.0,Distrito Metropolitano de Quito,341.0,3,,"Estacionamiento, Cocina equipada, Cocina integral, Armario empotrado, Gas natural, Chimenea, Agua, Electricidad, Completamente amoblado, Terraza, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Moderno Ph 3 Dormitorios Con Terraza Cubierta - Bellavista Baja"
2024-09-11,150000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,98.0,2,,"Estacionamiento, Cocina equipada, Cocina integral, Cuarto de servicio, Armario empotrado, Gas natural, Agua, Electricidad, Terraza, Gimnasio, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Venta - Sector Bellavista"
2024-09-11,124000,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,144.0,3,,"Estacionamiento, Cocina integral, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De Venta Sector Ponceano"
2024-09-11,270000,Inmoejecutivos,3.0,Distrito Metropolitano de Quito,164.0,2,,"Estacionamiento, Armario empotrado, Agua, Electricidad, Sin amoblar, Ascensor, Conserje Vendo Departamento Con Espectacular Vista. Gonzáles Suárez. Quito"
2024-09-11,220000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,155.0,3,,"Estacionamiento, Internet, Balcón, Cocina integral, Jacuzzi, Vista panorámica, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Espectacular Departamento De Venta En Cumbayá"
2024-09-11,156000,Emma Barragán,3.0,Distrito Metropolitano de Quito,110.0,2,,"Estacionamiento, Internet, Balcón, Cocina integral, Vista panorámica, Patio, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento 2 Dormitorios, Cumbayá"
2024-09-11,90000,Emma Barragán,2.0,Distrito Metropolitano de Quito,70.0,2,,"Estacionamiento, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Piscina, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento 2 Dormitorios Sector Bosmediano Y González Suáres"
2024-09-11,118000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,120.0,3,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Gas natural, Electricidad, Sin amoblar, Terraza, Gimnasio, Ascensor, Sauna, Conserje, Garita de guardianía Vendo Departamento Remodelado Av Gaspar De Villarroel Y Eloy Alfaro."
2024-09-11,229000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,186.0,2,,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Vista panorámica, Patio, Alarma, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Área para niños, Ascensor, Conserje, Parrilla, Garita de guardianía En Cumbayá De Venta Departamento Con Jardín."
2024-09-11,683000,Proyectos con Futuro,5.0,Distrito Metropolitano de Quito,527.0,4,,"Estacionamiento, Internet, Cocina integral, Jacuzzi, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De Venta Por Estrenar Cumbaya Con Vista, Patio Y Jardin Dentro De Urbanizacion Privada"
2024-09-11,149600,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,86.0,2,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad, Cancha de tenis Edificio Pontebello - Sector De La González Suárez - Inversión Con Alto Retorno"
2024-09-11,106515,Intramuros Constructora,1.0,Distrito Metropolitano de Quito,55.0,1,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 309"
2024-09-11,305652,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,159.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 302"
2024-09-11,134000,Emma Barragán,3.0,Distrito Metropolitano de Quito,136.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento 3 Dormitorios Sector Bosmediano, Cerca Al Parque De La Carolina"
2024-09-11,220000,Emma Barragán,5.0,Distrito Metropolitano de Quito,327.0,4,,"Estacionamiento, Cocina equipada, Cuarto de servicio, Parcialmente amoblado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Amplio Departamento De 3 Dormitorios Sector El Bosque"
2024-09-11,245000,Emma Barragán,5.0,Distrito Metropolitano de Quito,300.0,4,,"Estacionamiento, Cocina equipada, Cocina integral, Vista panorámica, Cuarto de servicio, Parcialmente amoblado, Seguridad, Conserje Venta Departamento 4 Dormitorios , Sector La Carolina"
2024-09-11,94000,Emma Barragán,3.0,Distrito Metropolitano de Quito,116.0,2,,"Estacionamiento, Cocina equipada, Cocina integral, Patio, Cuarto de servicio, Armario empotrado, Seguridad, Ascensor, Conserje, Garita de guardianía Venta Departamento 2 Dormitorios, Urb. El Condado"
2024-09-11,110000,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,79.0,1,,Edificio Pontebello - Sector De La González Suárez - Plusvalía Mas Alta De Quito
2024-09-11,300551,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,157.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Pontebello - $1850 Por M2 - Centro Norte De Quito - Plusvalía Mas Alta De La Ciudad"
2024-09-11,428502,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,249.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 401"
2024-09-11,627486,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,464.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 501"
2024-09-11,140056,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,88.0,1,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Precios De Lanzamiento De Proyecto - Inversión Garantizada"
2024-09-11,269000,Sandra Rodríguez,3.0,Distrito Metropolitano de Quito,269.0,3,,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Lindo Departamento De Venta Con Jardin Y Terraza En Quito Tennis"
